,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
30027,0.339,The Beatles,0.588,140400,0.8109999999999999,0,4gxs9En3aoaOm2J5wNMMm9,4.06e-06,7,0.412,-7.298999999999999,1,I Feel Fine - Remastered 2009,45,1973-04-01,0.0448,89.86200000000002,0.802,1973
30053,0.732,The Rolling Stones,0.409,238133,0.799,0,58TvHfaC4Hvf8IfkxT9BFq,0.765,2,0.644,-4.333,0,100 Years Ago - Remastered,46,1973-08-31,0.0483,124.334,0.624,1973
30098,0.25,Queen,0.419,226720,0.721,0,1m7WXN6V99NabqaKvPzSXV,4.17e-05,2,0.104,-9.498,1,Keep Yourself Alive - 2011 Mix,38,1973-07-13,0.0792,134.204,0.593,1973
30198,0.38,Queen,0.281,309800,0.753,0,7lfdprcRHt3jlTjcTSdbUJ,0.00893,11,0.855,-12.089,0,Brighton Rock,37,1974-11-08,0.404,166.898,0.349,1974
30223,0.0531,Queen,0.435,134307,0.775,0,1hIosqffluXyhXPYDI7Mik,0.0008150000000000001,7,0.0983,-11.617,1,Stone Cold Crazy,36,1974-11-08,0.0656,120.244,0.45,1974
30243,0.379,Queen,0.535,179600,0.65,0,2041SLpGLdEqFgNyg86So8,0.0,10,0.14,-6.3279999999999985,1,Killer Queen - Remastered 2011,35,1974-11-08,0.0554,117.188,0.61,1974
30312,0.6859999999999999,The Rolling Stones,0.588,210560,0.906,0,657o30OsXhfnfi3IoWHprm,0.0973,4,0.425,-4.613,1,Ain't Too Proud To Beg - Remastered,36,1974-10-18,0.0441,128.641,0.889,1974
30396,0.204,Queen,0.391,354840,0.305,0,6fPm2XMi51l5GCEp19HscL,1.38e-06,0,0.217,-13.158,0,Bohemian Rhapsody,40,1975-11-21,0.0473,143.993,0.227,1975
30485,0.386,Queen,0.444,134133,0.7,0,5w49nWH532c39tuJ3kthEm,0.0,0,0.253,-5.494,1,Seaside Rendezvous - Remastered 2011,38,1975-11-21,0.14,167.53799999999995,0.7609999999999999,1975
30491,0.0129,Queen,0.299,184893,0.818,0,1EID0aupOLdv4ZDQu2Jbrz,8.74e-06,4,0.202,-8.542,0,I'm In Love With My Car - Remastered 2011,38,1975-11-21,0.0683,143.583,0.34,1975
30499,0.0328,Queen,0.518,210867,0.537,0,4B1PpjpP1nl5ksucCw6SR5,0.0,8,0.11,-12.518,1,'39,38,1975-11-21,0.03,101.525,0.45,1975
30681,0.181,Queen,0.494,295893,0.547,0,79M91zIoaIrm073sACpOtr,0.0,8,0.0945,-11.709,1,Somebody To Love,39,1976-12-10,0.0559,110.193,0.397,1976
30731,0.191,Queen,0.293,386360,0.6920000000000001,0,0bnTlF0pyVHFRXuwS9QB7x,5.26e-06,9,0.0902,-5.242000000000001,1,It's Late - Remastered 2011,44,1977-10-28,0.0582,182.352,0.508,1977
30761,0.784,Queen,0.482,189587,0.0761,0,1YBkXyn1nlp2SdCdsNkGtS,0.00038,5,0.114,-14.57,1,"All Dead, All Dead - Remastered 2011",43,1977-10-28,0.0419,115.309,0.299,1977
30776,0.00529,Queen,0.16399999999999998,207600,0.938,0,5AHQ3hXjXQzmtCT5iEkh2f,0.0030800000000000003,10,0.359,-4.624,1,Sheer Heart Attack - Remastered 2011,42,1977-10-28,0.129,184.048,0.386,1977
30808,0.404,Queen,0.446,230120,0.708,0,1DdC1R2eDWg3Xq9RPSX4h2,0.0,8,0.212,-4.831,1,"Get Down, Make Love - Remastered 2011",41,1977-10-28,0.261,143.29,0.381,1977
30836,0.469,Queen,0.589,186080,0.77,0,6T4mvqvMIwa0S6EH84QAAJ,0.000267,4,0.383,-7.809,1,Sleeping On The Sidewalk - Remastered 2011,40,1977-10-28,0.0288,130.28799999999998,0.649,1977
30863,0.629,Queen,0.6859999999999999,121973,0.384,0,0a9sd6MEXZXIPHk0fAxpZ4,0.0,11,0.153,-10.424,0,We Will Rock You,45,1977-10-28,0.0719,81.41199999999998,0.544,1977
30941,0.527,The Rolling Stones,0.474,276933,0.938,1,3pQXptTkIkOQsK3pyYlRbJ,0.52,9,0.299,-2.643,1,Some Girls - Remastered,51,1978-06-09,0.0898,71.995,0.505,1978
31027,0.0563,Queen,0.561,209560,0.757,0,43DHLzDkncpby82Po5jlOZ,0.00127,5,0.5579999999999999,-10.061,1,Don't Stop Me Now,47,1978-11-10,0.192,156.43200000000004,0.64,1978
31054,0.504,The Rolling Stones,0.667,263960,0.605,0,4OSZGBSgURF74RO0dRA8HY,0.014,5,0.246,-5.683,1,Far Away Eyes - Remastered,45,1978-06-09,0.0258,94.346,0.69,1978
31120,0.452,The Rolling Stones,0.452,278173,0.908,0,7w2s5Wj0LPNhUkVCt8av09,0.279,2,0.318,-2.535,1,Just My Imagination (Running Away With Me) - Remastered,42,1978-06-09,0.0567,112.872,0.792,1978
31440,0.49,Queen,0.504,209987,0.522,0,5JEOUFbvcqe06BOo229jgF,0.0262,9,0.47,-12.169,0,Flash's Theme - Remastered 2011,39,1980-12-05,0.125,109.966,0.175,1980
31499,0.0483,Queen,0.926,215867,0.366,0,291RmMazWAmDitFuD6NJCv,0.136,5,0.119,-13.159,0,Another One Bites The Dust,38,1980-06-27,0.122,109.884,0.784,1980
31535,0.13,Queen,0.517,170907,0.718,0,42WQZAqPJOlLvg2Jr6lv8K,0.0025,0,0.0876,-8.927999999999997,1,You're My Best Friend,43,1981-10-26,0.0423,118.75,0.568,1981
31559,0.48,Queen,0.62,163027,0.557,0,61cJFE80UmxuAr47TZ1hik,0.0,0,0.2,-13.409,1,Crazy Little Thing Called Love,42,1981-10-26,0.0425,76.797,0.784,1981
31573,0.0466,Queen,0.327,255667,0.645,0,3ulPX3lyADhCnIaxJv8nxv,2.98e-05,7,0.307,-10.159,1,Fat Bottomed Girls,41,1981-10-26,0.0439,89.32799999999996,0.43,1981
31586,0.23,Queen,0.257,180627,0.455,0,0z0gqCUMdkydEttZmKze1h,0.0,7,0.104,-9.259,0,We Are The Champions,40,1981-10-26,0.0385,58.54,0.198,1981
31620,0.132,The Rolling Stones,0.53,203173,0.888,0,7K3rmA4f6NEElsxKEOOt8H,0.0321,5,0.425,-5.127999999999999,1,Little T&A - Remastered,44,1981-08-24,0.0282,136.123,0.833,1981
31622,0.1,Queen,0.8009999999999999,262133,0.333,0,3ldRLdk3D4cuvrWYmfBQk0,0.000695,4,0.0788,-11.386,1,I Want To Break Free - Single Version,39,1981-10-26,0.0327,108.728,0.725,1981
31636,0.115,The Rolling Stones,0.564,392800,0.862,0,0oM5Z3MGSOieWT6ObRQ2Uj,0.308,9,0.0493,-6.398,1,Slave - Remastered,44,1981-08-24,0.0428,133.24200000000002,0.847,1981
31705,0.0696,Queen,0.444,182067,0.556,0,3RTvW9OnAFlAsQquCeYZce,1.41e-06,11,0.026,-10.686,1,Bicycle Race,37,1981-10-26,0.0611,83.22,0.636,1981
31781,0.325,Queen,0.8220000000000001,209027,0.335,0,1xD8LOLKZTBWp7SXQrUANX,0.000957,1,0.201,-12.71,0,Cool Cat,41,1982-05-03,0.127,73.77,0.9,1982
32302,0.0487,Queen,0.87,199533,0.292,0,1IVZX29ZuEXng3ChRnp3tL,0.0054,4,0.0983,-15.765999999999998,1,I Want To Break Free,40,1984-02-27,0.0471,109.143,0.742,1984
32676,0.961,Queen,0.26,200693,0.132,0,4gvqYbuokkI71nimNaNP1H,0.935,4,0.14800000000000002,-16.152,0,Forever - Piano Version,40,1986-06-02,0.0357,137.451,0.0394,1986
32961,0.213,The Beatles,0.66,136080,0.337,0,0oQshbv1BFLZ61b1tQ4Eqg,1.57e-05,2,0.142,-11.524,1,This Boy - Remastered 2009,51,1988-03-07,0.0286,110.173,0.703,1988
33009,2.82e-05,The Beatles,0.234,181320,0.693,0,48TNLcToLs8DWkdj5vYdiW,0.899,0,0.442,-8.277000000000001,1,Rain - Remastered 2009,49,1988-03-07,0.0408,106.933,0.541,1988
33183,0.0301,Queen,0.228,272973,0.708,0,0GQo5VkiurD6HnVpaCNeMf,0.00012,11,0.205,-9.921,0,I Want It All,43,1989-05-22,0.0438,92.31,0.412,1989
33185,0.0638,Queen,0.5710000000000001,248387,0.861,0,2HPvr5vD9rjbc0tejSmkkp,0.00827,5,0.36,-5.697,1,Breakthru - Remastered 2011,43,1989-05-22,0.087,90.1,0.31,1989
33220,0.192,Queen,0.7040000000000001,237680,0.7929999999999999,0,0h15VlXIzD1MwKwNi12ois,0.0174,0,0.326,-6.94,1,The Invisible Man - Remastered 2011,42,1989-05-22,0.0423,119.989,0.564,1989
33253,0.025,Queen,0.215,280480,0.843,0,2htmMitogin6NMGABye6YG,8.149999999999999e-05,11,0.302,-5.119,0,I Want It All - Remastered 2011,42,1989-05-22,0.0623,92.139,0.3720000000000001,1989
33296,0.0145,The Rolling Stones,0.503,224093,0.86,0,73SPjNZV2wVy8imEmckGYw,0.191,5,0.366,-7.909,0,"Paint It, Black",43,1989-08-15,0.0925,159.611,0.742,1989
33301,0.215,The Rolling Stones,0.562,270200,0.762,0,3s8JGHAZvZKYUPknCIIkJC,1.05e-06,9,0.421,-6.06,1,Slipping Away - Remastered,49,1989-08-29,0.0256,101.922,0.616,1989
33529,0.5770000000000001,Queen,0.135,295347,0.399,0,00QAndVDVfNqNWYdWAhEan,0.00104,4,0.115,-8.67,0,Who Wants To Live Forever - Remastered 2011,48,1991-10-28,0.0361,87.476,0.0383,1991
33560,0.526,Queen,0.421,272107,0.517,0,3m86qx7aIeqFcYcQ1UXUvP,1.82e-06,11,0.136,-11.49,0,The Show Must Go On,47,1991-02-05,0.035,84.01100000000002,0.109,1991
33611,0.373,Queen,0.691,255040,0.402,0,2HpkD9J7t7xBaduVflpmqn,0.000117,0,0.0607,-9.628,1,These Are The Days Of Our Lives - 2011 Remaster,46,1991-02-05,0.0299,112.654,0.55,1991
33641,0.184,Queen,0.212,393027,0.732,0,4bmak6Hd7NPwVrY26TjKNT,0.00472,1,0.29600000000000004,-5.751,1,Innuendo - Remastered 2011,44,1991-02-05,0.0635,73.419,0.17,1991
33683,0.5720000000000001,Queen,0.638,262933,0.8340000000000001,0,52zfZjVEiMM1EK51ERuaEi,1.18e-05,9,0.189,-6.32,0,I'm Going Slightly Mad - Remastered 2011,43,1991-02-05,0.0536,115.639,0.31,1991
33697,0.196,Queen,0.5670000000000001,277773,0.912,0,7pNjsnSTgme34y3uc2qLHI,7.06e-06,2,0.127,-5.26,1,Headlong - Remastered 2011,43,1991-02-05,0.0974,143.983,0.371,1991
34484,0.0836,Queen,0.449,289813,0.908,0,1CKo7tzWiPzIGXc28DrABh,0.0,8,0.0965,-6.134,1,I Was Born To Love You - 2011 Remaster,46,1995-11-06,0.0868,139.079,0.508,1995
34525,0.584,Queen,0.409,259213,0.396,0,5eDwoZdv3Qftzs8ijKviYg,5.64e-05,7,0.159,-7.6,1,Too Much Love Will Kill You - 2011 Remaster,45,1995-11-06,0.0306,73.08,0.21,1995
35390,0.0904,The Beatles,0.564,139347,0.8270000000000001,0,5hhF25sWnZvXhimOHLjTRE,3.73e-06,7,0.127,-7.089,1,I Feel Fine - Remastered 2015,63,2000-11-13,0.0283,89.84700000000002,0.912,2000
35392,0.12,The Beatles,0.665,169000,0.782,0,29b2b96jozyD9GPCkOrVLs,4.19e-06,6,0.125,-8.437999999999999,0,Day Tripper - Remastered 2015,62,2000-11-13,0.0307,137.453,0.731,2000
35414,0.147,The Beatles,0.472,138200,0.856,0,0Ui8KPWZbJJQ2Y0CIQuVqX,2.78e-06,7,0.595,-6.03,1,Paperback Writer - Remastered 2015,61,2000-11-13,0.0562,78.696,0.841,2000
35485,0.00173,The Rolling Stones,0.334,284893,0.679,0,2HvgZHhzuDv3WXWYusGM9r,0.00504,4,0.158,-11.91,0,2000 Light Years From Home - Remastered 2017 / Stereo,6,2020-05-15,0.0465,122.237,0.275,2020
35492,0.141,The Beatles,0.65,136827,0.777,0,1raiIrqaqRAqZmQWZlLuBd,0.343,2,0.215,-4.984,1,Lady Madonna - Remastered 2015,61,2000-11-13,0.0294,109.608,0.574,2000
35496,0.871,The Beatles,0.401,125320,0.189,0,4E5rL7YL0hVUPqeMSpjEF2,0.0,0,0.0968,-11.189,1,Yesterday - Remastered 2015,60,2000-11-13,0.0287,94.509,0.35700000000000004,2000
35520,0.0635,The Beatles,0.378,135693,0.677,0,1hTUFqJuQAMjXVGwUPWDqi,0.0,2,0.183,-8.63,1,We Can Work It Out - Remastered 2015,60,2000-11-13,0.0298,106.071,0.648,2000
36436,0.271,Queen,0.397,355400,0.386,0,6l8GvAyoUZwWDgF1e4822w,0.0,0,0.188,-10.405,0,Bohemian Rhapsody,60,2006-01-01,0.0503,144.24200000000005,0.21,2006
37225,0.7070000000000001,The Beatles,0.494,176853,0.799,0,0EDMATjyyaPMFr29TPnYMN,4.64e-06,0,0.313,-7.327000000000001,1,Slow Down - Remastered 2009,16,2021-01-22,0.0628,168.61700000000005,0.84,2021
38475,0.0031,The Rolling Stones,0.335,284560,0.696,0,4G3txOqMyTV6j9HwuY2ygd,0.000181,9,0.117,-10.191,1,2000 Light Years From Home - Mono,12,1966-01-01,0.0647,122.877,0.237,1966
39241,0.151,The Rolling Stones,0.398,238133,0.804,0,0RJplx8HMNZsBYmvjCsnO4,0.173,9,0.217,-5.255,0,100 Years Ago - 2020,38,2020-09-04,0.0455,124.305,0.687,2020
47057,0.157,The Rolling Stones,0.466,154080,0.932,0,08l7M5UpRnffGl0FyuRiQZ,0.00617,5,0.324,-9.214,0,Carol,37,1964-04-16,0.0429,177.34,0.967,1964
47067,0.219,The Rolling Stones,0.657,137667,0.825,0,7j96wehhMtN0fkVvFhD8Ix,0.845,0,0.354,-8.94,1,I Just Want To Make Love To You - Mono Version,36,1964-04-16,0.098,126.817,0.5820000000000001,1964
47080,0.456,The Rolling Stones,0.317,183147,0.607,0,5uAiJO2YixjY3LtkIK3FUJ,5.36e-05,2,0.28800000000000003,-11.862,1,Around And Around,36,1964-10-17,0.0647,185.991,0.747,1964
47089,0.0688,The Rolling Stones,0.695,214693,0.684,0,1o2wswWx1RkkNuVp6Z21HC,0.000257,1,0.0981,-9.968,1,Mona (I Need You Baby),35,1964-04-16,0.133,99.014,0.4270000000000001,1964
47117,0.0149,The Rolling Stones,0.8859999999999999,156147,0.565,0,3RZSaVu065GXm9CUZE3ixN,0.00378,11,0.0565,-10.818,0,I'm A King Bee,35,1964-04-16,0.0629,105.423,0.8959999999999999,1964
47147,0.383,The Rolling Stones,0.727,189187,0.934,0,43SkTJJ2xleDaeiE4TIM70,0.0685,2,0.0965,-8.373,1,Walking The Dog,35,1964-04-16,0.0359,125.275,0.969,1964
47174,0.151,The Rolling Stones,0.6459999999999999,129800,0.374,0,22Bvku5X3odiXj2wbtgY4T,0.6509999999999999,8,0.208,-10.706,0,Honest I Do,33,1964-04-16,0.103,87.59299999999998,0.475,1964
47197,0.371,The Rolling Stones,0.79,176080,0.774,0,0t2qvfSBQ3Y08lzRRoVTdb,0.0,7,0.0669,-7.961,1,Can I Get A Witness,32,1964-04-16,0.07200000000000001,97.035,0.835,1964
47198,0.644,The Rolling Stones,0.703,166520,0.4920000000000001,0,2JDgTnSv5JU4brzsNtITi8,0.0,4,0.265,-10.085,1,Under The Boardwalk,36,1964-10-17,0.0349,119.034,0.593,1964
47204,0.0146,The Rolling Stones,0.482,159707,0.7190000000000001,0,1WLo0a2kvkcwTZ9x3r3MDt,0.13,9,0.155,-8.794,1,Little By Little - Mono Version,33,1964-04-16,0.0558,87.743,0.909,1964
47242,0.145,The Rolling Stones,0.534,167227,0.52,0,3AaXHBFpwXWmtg3kcfuwhQ,0.000466,0,0.368,-10.743,1,Confessin' The Blues,32,1964-10-17,0.0366,116.855,0.816,1964
47281,0.149,The Rolling Stones,0.581,169093,0.5770000000000001,0,7oLIJvY8IUSmjfXdUvn3ru,0.0263,0,0.103,-11.375,1,Heart Of Stone - Stereo Version / Remastered 2002,38,1965-02-13,0.0275,94.827,0.569,1965
47286,0.0935,The Rolling Stones,0.747,218027,0.454,0,0UeKMKb98sqhKhbKYdCxf4,0.219,11,0.118,-10.758,0,The Spider And The Fly - Remastered 2002,36,1965-07-30,0.0327,98.995,0.909,1965
47296,0.00186,The Rolling Stones,0.444,145227,0.58,0,0mxvBDxJNhrMEsfzAaegBJ,0.0118,10,0.0813,-9.02,1,That's How Strong My Love Is - Remastered 2002,36,1965-07-30,0.0278,96.489,0.52,1965
47316,0.006220000000000001,The Rolling Stones,0.61,164707,0.7609999999999999,0,1XYnzNHGG50lDNHVotRkyX,0.0318,9,0.0706,-9.217,1,Mercy Mercy - Remastered 2002,36,1965-07-30,0.0407,124.48,0.725,1965
47416,0.209,The Rolling Stones,0.638,143133,0.462,0,0uKCgpKGWpk5orWsKg7t6K,0.0887,0,0.335,-10.376,1,I'm Free - Mono Version,33,1965-12-04,0.031,118.728,0.565,1965
47421,0.0691,The Rolling Stones,0.669,118293,0.5539999999999999,0,6g9SQevPDTmGe5kFY3JrGc,0.00143,10,0.439,-10.289,1,Good Times - Remastered 2002,33,1965-07-30,0.0385,126.146,0.7759999999999999,1965
47422,0.128,The Rolling Stones,0.336,189013,0.642,0,73PU7Mr8JSuiX0PTYTLQuP,0.237,2,0.17,-10.085,1,Cry To Me - Remastered 2002,34,1965-07-30,0.0422,182.064,0.5379999999999999,1965
47534,0.5720000000000001,The Rolling Stones,0.63,190933,0.396,0,0JuW3zVUYjyW5BbtXq2to6,2.65e-05,0,0.083,-14.73,1,I Am Waiting,41,1966-04-15,0.039,88.699,0.604,1966
47578,0.516,The Rolling Stones,0.6,188080,0.303,0,19kAUW6NMzgDHKT19s7782,0.000123,7,0.0832,-16.408,1,Lady Jane - Mono Version,45,1966-04-15,0.0318,102.998,0.31,1966
47598,0.00254,The Rolling Stones,0.265,276960,0.78,0,5dDPFVD26G55XYYaKIexRS,0.134,4,0.319,-6.959,1,We Love You - Single Version/Mono,42,1966-01-01,0.0392,112.482,0.477,1966
47636,0.04,The Rolling Stones,0.499,236533,0.8,0,2o9diEapGbeXiiQM8yuksp,0.0286,4,0.224,-8.977,1,19th Nervous Breakdown - Mono Version,42,1966-03-28,0.0379,96.433,0.8290000000000001,1966
47650,0.07,The Beatles,0.591,167013,0.551,0,3jR8Xw0qPyGGv8bvFtNmDw,0.0,0,0.0942,-6.605,1,Getting Better - Remix,40,1967-05-26,0.0308,121.949,0.81,1967
47659,0.13,The Beatles,0.246,159200,0.743,0,3mMv7l7eHDHgpJqJvjXdWx,0.0,9,0.19,-5.224,0,Being For The Benefit Of Mr. Kite! - Remix,38,1967-06-01,0.0526,83.339,0.623,1967
47664,0.325,The Beatles,0.292,307587,0.545,0,0zOVNfqK09eYVHhv5N3lNY,5.95e-05,6,0.306,-8.475,1,Within You Without You - Remix,38,1967-06-01,0.0352,124.251,0.365,1967
47678,0.35700000000000004,The Beatles,0.29100000000000004,307587,0.551,0,0kEDYd5bgOdo2yjTaXGMi4,6.159999999999999e-05,6,0.239,-8.17,1,Within You Without You - Remix,40,1967-05-26,0.0345,125.07,0.373,1967
47690,0.8809999999999999,The Beatles,0.376,205840,0.319,0,4Ggjly9D6YlPfywZOViMaG,0.0,0,0.124,-9.573,1,She's Leaving Home - Remix,39,1967-05-26,0.031,132.105,0.217,1967
47709,0.823,The Rolling Stones,0.523,196813,0.56,0,10IdU8PgujnWOe33sWQipV,1.89e-06,0,0.204,-10.781,1,Ruby Tuesday,37,1967-06-26,0.0286,104.582,0.504,1967
47711,0.385,The Beatles,0.413,249920,0.722,0,3Pqf09cdDlOYDNkrbw5l0p,0.000335,10,0.0994,-6.54,1,Strawberry Fields Forever - Stereo Mix 2015,39,1967-05-26,0.273,97.965,0.228,1967
47712,0.483,The Beatles,0.415,157960,0.665,0,6a98mDyXTsYugJhUs1tZr4,0.0,0,0.0663,-6.853,0,Fixing A Hole - Remix,38,1967-05-26,0.0448,112.618,0.523,1967
47722,0.342,The Beatles,0.38,246413,0.627,0,7wvgGz8Mkz7VWpGKztBtBg,0.000231,10,0.092,-9.647,1,Strawberry Fields Forever - Stereo Mix 2015,35,1967-06-01,0.267,95.797,0.255,1967
47724,0.000312,The Beatles,0.511,154467,0.794,0,4krhZH4q9oZT86bvA4HN6F,0.0,2,0.555,-6.876,1,Good Morning Good Morning - Remix,36,1967-06-01,0.0887,121.517,0.847,1967
47728,0.000202,The Beatles,0.575,80600,0.948,0,57OwEeLrTkZgqZtbM0Tsr6,0.369,0,0.513,-5.381,1,Sgt. Pepper's Lonely Hearts Club Band (Reprise) - Remix,37,1967-06-01,0.0561,118.758,0.856,1967
47735,0.007259999999999998,The Beatles,0.578,165800,0.687,0,4gzLeEbCDmgK5XuhgXZt7x,0.0,8,0.0936,-5.175,1,Lovely Rita - Remix,37,1967-05-26,0.0241,87.479,0.659,1967
47743,0.00024900000000000004,The Beatles,0.5760000000000001,80600,0.951,0,0SH68QO8BDQpxezIZE91Ba,0.214,0,0.446,-5.03,1,Sgt. Pepper's Lonely Hearts Club Band (Reprise) - Remix,38,1967-05-26,0.0521,118.769,0.789,1967
47754,0.0585,The Rolling Stones,0.602,166347,0.652,0,7FmCuUt3Jw28qNvUa4acEz,2.04e-05,4,0.317,-6.974,0,Mother's Little Helper,34,1967-06-26,0.0281,101.083,0.685,1967
47760,0.28300000000000003,The Rolling Stones,0.373,154000,0.8340000000000001,0,31vgSRfK5YOGSCAfj6zPAS,0.769,7,0.235,-5.49,1,"Have You Seen Your Mother, Baby, Standing In The Shadow? - Mono Version",39,1967-06-26,0.0366,100.54,0.486,1967
47766,0.103,The Beatles,0.247,159200,0.752,0,65mQIDMBEI6KsCPphwWKrK,0.0,9,0.107,-4.966,0,Being For The Benefit Of Mr. Kite! - Remix,37,1967-05-26,0.0559,83.149,0.593,1967
47775,0.439,The Beatles,0.547,160933,0.348,0,6UuPrHr8Ik947c4tBDuHZe,0.0,0,0.0947,-12.678,1,Being For The Benefit Of Mr Kite!,39,1967-05-26,0.0362,111.874,0.765,1967
47776,0.569,The Rolling Stones,0.6559999999999999,221307,0.71,0,3sMReRRurYwYGmxuj9e0G5,0.0,11,0.0794,-9.275,0,Out Of Time - Edit Version,37,1967-06-26,0.0982,125.869,0.667,1967
47835,0.8290000000000001,The Beatles,0.623,159787,0.132,0,5jPBdSu6u9ZDpKFVseumIv,8.740000000000001e-05,0,0.193,-11.084,1,Strawberry Fields Forever - Take 1,35,1967-05-26,0.0377,96.261,0.181,1967
47836,0.000302,The Beatles,0.505,154467,0.797,0,0ldihDAaEYrlk68C4oSewz,0.0,2,0.484,-6.631,1,Good Morning Good Morning - Remix,35,1967-05-26,0.0897,121.624,0.825,1967
47853,0.203,The Rolling Stones,0.443,129933,0.462,0,5DZPlkknHAi3JxcpMFlJ69,1.22e-06,2,0.142,-9.74,1,Factory Girl - 50th Anniversary Edition,39,1968-12-06,0.0351,177.09599999999998,0.447,1968
47855,0.0953,The Rolling Stones,0.604,201947,0.453,0,3oxqLl1TcDNYgAaAxct3jK,1.6100000000000002e-05,2,0.142,-8.273,1,Dear Doctor - 50th Anniversary Edition,39,1968-12-06,0.0307,126.453,0.422,1968
47887,0.455,The Rolling Stones,0.519,140147,0.63,0,2t95lca5RT63G2J988AorQ,0.3670000000000001,4,0.168,-7.518,0,Parachute Woman - 50th Anniversary Edition,39,1968-12-06,0.0647,114.416,0.8390000000000001,1968
48105,0.41,The Rolling Stones,0.417,251960,0.772,0,7B3B9tt6XJQdch3DrbvWC4,0.0282,6,0.0842,-8.913,1,Monkey Man - Remastered 2019,38,1969-12-05,0.036000000000000004,102.325,0.4970000000000001,1969
48119,0.433,The Rolling Stones,0.56,327827,0.7,0,3hOyB6eLLjeadJD3rIodMd,0.00334,0,0.17,-7.765,1,Let It Bleed - Remastered 2019,38,1969-12-05,0.0291,116.235,0.85,1969
48135,0.7240000000000001,The Rolling Stones,0.4970000000000001,412253,0.649,0,25aTcw734DDdb78Av3xz4B,1.11e-05,9,0.287,-10.091,1,Midnight Rambler - Remastered 2019,38,1969-12-05,0.0702,129.845,0.527,1969
48213,0.242,The Rolling Stones,0.376,259080,0.478,0,0mobySzkSudnm0PdUcOSWq,0.0089,10,0.117,-11.317,1,Love In Vain - Remastered 2019,38,1969-12-05,0.0374,182.535,0.289,1969
48217,0.672,The Rolling Stones,0.531,187853,0.777,0,4IYLtXulpQFydiTxLI23rf,8.06e-06,7,0.308,-10.515999999999998,1,Country Honk - Remastered 2019,37,1969-12-05,0.0504,121.11,0.8640000000000001,1969
48452,0.5820000000000001,The Rolling Stones,0.568,377547,0.677,0,7pcg5HSoWI1Yg5Yt8rixG1,0.0,9,0.044,-10.954,1,Sympathy For The Devil,42,1971-12-20,0.262,114.494,0.609,1971
48532,0.7,The Rolling Stones,0.344,165213,0.284,0,11jhd8YqszjkyZ963TiQ69,0.00126,7,0.173,-10.929,1,As Tears Go By - Mono Version,43,1971-12-20,0.0293,111.898,0.355,1971
48553,0.217,The Rolling Stones,0.304,180147,0.645,0,54sBUAu3Ptr4x7J5HfSZGi,1.01e-05,5,0.132,-10.6,1,Time Is On My Side - Mono Version,38,1971-12-20,0.0491,197.798,0.4920000000000001,1971
48577,0.0595,The Rolling Stones,0.601,166787,0.631,0,3QqKrgKRAt54tdt6C1NiQM,4.92e-05,4,0.314,-7.081,0,Mother's Little Helper,36,1971-12-20,0.0281,101.099,0.7090000000000001,1971
48621,0.198,The Rolling Stones,0.378,169107,0.5820000000000001,0,6HDakUMdK2KcQZZ4TwyAbB,0.0169,0,0.0928,-11.277,1,Heart Of Stone - Stereo Version / Remastered 2002,35,1971-12-20,0.0366,186.476,0.5660000000000001,1971
48624,0.408,The Rolling Stones,0.545,436000,0.757,0,5hFOnphtpYkLqWHWl8TaIH,0.045,0,0.16,-5.228,1,Can't You Hear Me Knocking - 2009 Mix,36,1971-04-23,0.0396,152.217,0.7140000000000001,1971
48648,0.374,The Rolling Stones,0.53,214467,0.691,0,3NDEunNz7GMb6SkkPYTvd2,0.111,2,0.29,-5.409,1,Casino Boogie,41,1972-05-12,0.0307,117.046,0.581,1972
48717,0.5,The Rolling Stones,0.615,226333,0.91,0,6DjtOcS3xQO8LETk8O4qgE,0.511,11,0.281,-4.248,1,Tumbling Dice,37,1972-05-12,0.0347,111.013,0.77,1972
48721,0.65,The Rolling Stones,0.517,157173,0.7809999999999999,0,7wSVa5dSpjM62zrF0WsMVQ,0.977,2,0.341,-6.33,1,Turd On The Run,39,1972-05-12,0.0405,119.364,0.742,1972
48723,0.509,The Rolling Stones,0.522,274773,0.8909999999999999,0,09eg3FGzsZQbZk8qEXhJIA,0.908,9,0.111,-4.085,1,Stop Breaking Down,39,1972-05-12,0.0322,104.411,0.91,1972
48739,0.6890000000000001,The Rolling Stones,0.654,172627,0.542,0,22OTrlQy1sXdtdo1VgDUZb,0.584,0,0.204,-14.696,1,I Just Want To See His Face,39,1972-05-12,0.0419,78.015,0.877,1972
48780,0.183,The Rolling Stones,0.337,228840,0.919,0,7faybsF8gIVvWtAp9hUcI2,0.18600000000000005,5,0.28600000000000003,-3.94,1,Soul Survivor,38,1972-05-12,0.0431,114.748,0.525,1972
48781,0.502,The Rolling Stones,0.477,266560,0.74,0,3thuVspq7oLlgDE7d7HTqz,1.31e-06,9,0.263,-5.397,1,Sweet Virginia,36,1972-05-12,0.0446,107.384,0.56,1972
48935,0.32299999999999995,The Beatles,0.389,248933,0.491,0,7cJNjpJZmMeaEjAiHZ36VV,0.000116,10,0.0704,-13.052,1,Strawberry Fields Forever - Remastered 2009,43,1973-04-02,0.184,97.974,0.28,1973
